"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B10- MPRN OPERAÇÃO TRÁFICO DROGAS ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B10_MPRN_OPERACAO_TRAFICO_DROGAS_,https://docs.google.com/document/d/1OFCqy7k7sB4NyqK5LFS_Ht6MzcQ1BD6BPYSNRCwWLgg/edit?usp=drivesdk,2026-04-30
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B9- DPERN RESTABELECIMENTO ÁGUA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B9_DPERN_RESTABELECIMENTO_AGUA_,https://docs.google.com/document/d/1mIK-t3q-fbqaDO7omqkWG0e0IWhRnpXCEtjPZ-vTV60/edit?usp=drivesdk,2026-04-30
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B8- TJRN PROGRAMA JUSTIÇA E ESCOLA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B8_TJRN_PROGRAMA_JUSTICA_E_ESCOLA_,https://docs.google.com/document/d/1na7mVTSrjcuuAiRmUjBKF3FVGe9ZymwejwWNFtlWHj8/edit?usp=drivesdk,2026-04-30
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B7- SEGUNDA SEMANA PAUTA VERDE,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B7_SEGUNDA_SEMANA_PAUTA_VERDE,https://docs.google.com/document/d/156CiVQphuL62q9RHyyGXMcXGZlA-ZG2k6ESL1MdIAqQ/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B6- DANOS MORAIS FOGÃO DEFEITUOSO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B6_DANOS_MORAIS_FOGAO_DEFEITUOSO,https://docs.google.com/document/d/1g6f0Fleo71ubbFct6b93VsKEJPv4MdWjftTZ5Ju4yrE/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B5- HOMICÍDIO CULPOSO NEGADO RECURSO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B5_HOMICIDIO_CULPOSO_NEGADO_RECURSO,https://docs.google.com/document/d/1hjYLd-p9qGuA5a1QvvPmotAm_nfTie3INSouSuL3-WU/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B4- EMPRESA PENDÊNCIAS TRIBUTÁRIAS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B4_EMPRESA_PENDENCIAS_TRIBUTARIAS,https://docs.google.com/document/d/1uiRAD0qEbPaiU0D8g8m8HJhpNgvsmrEXnswOhgii8qM/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B3- INDENIZAÇÃO GELADEIRA DEFEITUOSA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B3_INDENIZACAO_GELADEIRA_DEFEITUOSA,https://docs.google.com/document/d/1suWvq__jrV2lKnZwAqC_-rQjULoHXd23sxgFKH_HMWM/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B2- CUSTEIO MATERIAIS CIRÚRGICOS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B2_CUSTEIO_MATERIAIS_CIRURGICOS,https://docs.google.com/document/d/1jsfMK_BxmN9V1wnFMGdBGRQ-Ihy21ZcFgYu850tZ8Fg/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1rSn-Vo8prGuI5HzlqpLhKC6G8PyHV3p-"", ""04 - ABR - 26 / 29/04 - QUA"")",B1- INSCRIÇÕES PRÊMIO INNOVARE,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_04_2026_B1_INSCRICOES_PREMIO_INNOVARE,https://docs.google.com/document/d/15ZozDS8U8hCXSjxMx76ZMMaFMIYSa4b7jwMWxzfOKeg/edit?usp=drivesdk,2026-04-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B10- TJRN COOPERAÇÃO TÉCNICA,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B10_TJRN_COOPERACAO_TECNICA,https://docs.google.com/document/d/1hrdwd44GVUqN59AU0pIpFZfikMzTtMq3msIMnOFwXKg/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B9- DPERN DECISÃO INDÍGENAS WARAO,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B9_DPERN_DECISAO_INDIGENAS_WARAO,https://docs.google.com/document/d/139Y1KEkj9_MS9aJwGZ-vzhhJmf-yT_hHaIjP1qrXbDs/edit?usp=drivesdk,2026-04-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1Wjd_uXqQe4AXIugjxeHUqBBQYOni_3QS"", ""04 - ABR - 26 / 28/04 - TER"")",B8- OAB/RN LOCAIS PROVA ENAM,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_04_2026_B8_OABRN_LOCAIS_PROVA_ENAM,https://docs.google.com/document/d/1khNPWiQvKluJssbGEcN7fIlqxSsmR47iC6KNJomTMpA/edit?usp=drivesdk,2026-04-28
